Year,State,Total_SAT_Takers,Total_Participation_Rate,Mean_Total_Score,Mean_ERW_Score,Mean_Math_Score,Race_AmInd_N,Race_AmInd_Pct,Race_AmInd_Mean_Tot,Race_AmInd_Mean_ERW,Race_AmInd_Mean_Math,Race_AmInd_Met_Both,Race_AmInd_Met_ERW,Race_AmInd_Met_Math,Race_Asian_N,Race_Asian_Pct,Race_Asian_Mean_Tot,Race_Asian_Mean_ERW,Race_Asian_Mean_Math,Race_Asian_Met_Both,Race_Asian_Met_ERW,Race_Asian_Met_Math,Race_Black_N,Race_Black_Pct,Race_Black_Mean_Tot,Race_Black_Mean_ERW,Race_Black_Mean_Math,Race_Black_Met_Both,Race_Black_Met_ERW,Race_Black_Met_Math,Race_Hispanic_N,Race_Hispanic_Pct,Race_Hispanic_Mean_Tot,Race_Hispanic_Mean_ERW,Race_Hispanic_Mean_Math,Race_Hispanic_Met_Both,Race_Hispanic_Met_ERW,Race_Hispanic_Met_Math,Race_White_N,Race_White_Pct,Race_White_Mean_Tot,Race_White_Mean_ERW,Race_White_Mean_Math,Race_White_Met_Both,Race_White_Met_ERW,Race_White_Met_Math,Race_Multi_N,Race_Multi_Pct,Race_Multi_Mean_Tot,Race_Multi_Mean_ERW,Race_Multi_Mean_Math,Race_Multi_Met_Both,Race_Multi_Met_ERW,Race_Multi_Met_Math,Race_NoResp_N,Race_NoResp_Pct,Race_NoResp_Mean_Tot,Race_NoResp_Mean_ERW,Race_NoResp_Mean_Math,Race_NoResp_Met_Both,Race_NoResp_Met_ERW,Race_NoResp_Met_Math,Gen_Female_N,Gen_Female_Pct,Gen_Female_Mean_Tot,Gen_Female_Mean_ERW,Gen_Female_Mean_Math,Gen_Female_Met_Both,Gen_Female_Met_ERW,Gen_Female_Met_Math,Gen_Male_N,Gen_Male_Pct,Gen_Male_Mean_Tot,Gen_Male_Mean_ERW,Gen_Male_Mean_Math,Gen_Male_Met_Both,Gen_Male_Met_ERW,Gen_Male_Met_Math,Gen_NoResp_N,Gen_NoResp_Pct,Gen_NoResp_Mean_Tot,Gen_NoResp_Mean_ERW,Gen_NoResp_Mean_Math,Gen_NoResp_Met_Both,Gen_NoResp_Met_ERW,Gen_NoResp_Met_Math,Edu_NoHS_N,Edu_NoHS_Pct,Edu_NoHS_Mean_Tot,Edu_NoHS_Mean_ERW,Edu_NoHS_Mean_Math,Edu_NoHS_Met_Both,Edu_NoHS_Met_ERW,Edu_NoHS_Met_Math,Edu_HS_N,Edu_HS_Pct,Edu_HS_Mean_Tot,Edu_HS_Mean_ERW,Edu_HS_Mean_Math,Edu_HS_Met_Both,Edu_HS_Met_ERW,Edu_HS_Met_Math,Edu_Assoc_N,Edu_Assoc_Pct,Edu_Assoc_Mean_Tot,Edu_Assoc_Mean_ERW,Edu_Assoc_Mean_Math,Edu_Assoc_Met_Both,Edu_Assoc_Met_ERW,Edu_Assoc_Met_Math,Edu_Bach_N,Edu_Bach_Pct,Edu_Bach_Mean_Tot,Edu_Bach_Mean_ERW,Edu_Bach_Mean_Math,Edu_Bach_Met_Both,Edu_Bach_Met_ERW,Edu_Bach_Met_Math,Edu_Grad_N,Edu_Grad_Pct,Edu_Grad_Mean_Tot,Edu_Grad_Mean_ERW,Edu_Grad_Mean_Math,Edu_Grad_Met_Both,Edu_Grad_Met_ERW,Edu_Grad_Met_Math,Edu_NoResp_N,Edu_NoResp_Pct,Edu_NoResp_Mean_Tot,Edu_NoResp_Mean_ERW,Edu_NoResp_Mean_Math,Edu_NoResp_Met_Both,Edu_NoResp_Met_ERW,Edu_NoResp_Met_Math,SAT_75th_Total,SAT_75th_ERW,SAT_75th_Math,SAT_75th_Reading,SAT_75th_Writing,SAT_75th_Math_Sub,SAT_75th_Hist_Soc,SAT_75th_Science,SAT_50th_Total,SAT_50th_ERW,SAT_50th_Math,SAT_50th_Reading,SAT_50th_Writing,SAT_50th_Math_Sub,SAT_50th_Hist_Soc,SAT_50th_Science,SAT_25th_Total,SAT_25th_ERW,SAT_25th_Math,SAT_25th_Reading,SAT_25th_Writing,SAT_25th_Math_Sub,SAT_25th_Hist_Soc,SAT_25th_Science,Race_NatHaw_N,Race_NatHaw_Pct,Race_NatHaw_Mean_Tot,Race_NatHaw_Mean_ERW,Race_NatHaw_Mean_Math,Race_NatHaw_Met_Both,Race_NatHaw_Met_ERW,Race_NatHaw_Met_Math,SAT_IQR_Spread
2021,North Carolina,26520,0.23,520,1150,578,120,0,1041,524,517,0.43,0.69,0.45,2235,0.08,1283,625,658,0.86,0.92,0.89,3324,0.13,1007,511,497,0.34,0.63,0.37,2259,0.09,1100,554,545,0.56,0.79,0.59,16725,0.63,1169,590,579,0.72,0.91,0.73,1248,0.05,1144,576,569,0.65,0.85,0.67,589,0.02,1125,567,558,0.56,0.77,0.59,14425,0.54,1138,579,559,0.63,0.86,0.64,12058,0.45,1163,578,585,0.7,0.85,0.73,1521,0.08,995,507,488,0.38,0.68,0.4,424,0.02,976,493,483,0.38,0.66,0.4,2277,0.13,1011,517,494,0.39,0.74,0.42,971,0.05,1031,527,504,0.47,0.8,0.49,6616,0.37,1101,564,537,0.63,0.88,0.64,5610,0.31,1166,598,568,0.74,0.93,0.75,1625,0.09,986,503,483,0.36,0.67,0.38,1280,650,640,32,32,32,33,33,1150,580,570,29,29,28.5,29,30,1020,510,510,26,25,25.5,26,26,20,0,1057,540,517,0.55,0.75,0.55,260
2021,North Dakota,96,0.01,1258,631,628,0,0,0,0,0,0,0,0,13,0.14,1257,599,658,0.69,0.77,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.64,1283,649,634,0.85,0.95,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.51,1237,633,604,0.82,0.94,0.82,47,0.49,1280,628,652,0.79,0.85,0.89,35,0.03,982,495,487,0.34,0.66,0.43,13,0.01,982,496,486,0.46,0.62,0.46,151,0.15,999,506,493,0.43,0.75,0.44,98,0.1,1019,523,496,0.42,0.78,0.43,429,0.43,1093,556,538,0.67,0.89,0.69,224,0.22,1148,586,562,0.74,0.91,0.75,47,0.05,1007,510,497,0.43,0.74,0.51,1390,700,700,34,35,35,35,34,1260,640,620,32,33,31,33,32,1150,580,570,27,29,28.5,28,28,0,0,0,0,0,0,0,0,240
2021,Ohio,19639,0.15,639,1048,525,130,0.01,958,483,475,0.28,0.54,0.29,1290,0.07,1252,606,647,0.79,0.85,0.83,3879,0.2,879,443,435,0.14,0.3,0.16,1522,0.08,954,480,474,0.29,0.47,0.31,10767,0.55,1111,557,554,0.59,0.77,0.61,843,0.04,1077,542,536,0.49,0.68,0.51,1192,0.06,918,463,456,0.21,0.38,0.23,9713,0.49,1036,524,512,0.43,0.63,0.44,9904,0.5,1060,526,534,0.49,0.63,0.52,2717,0.09,999,510,489,0.42,0.7,0.43,587,0.02,927,470,457,0.26,0.54,0.28,4828,0.15,1001,511,490,0.4,0.73,0.41,1498,0.05,1028,526,503,0.46,0.78,0.49,12312,0.39,1102,562,540,0.64,0.89,0.66,8360,0.26,1163,594,568,0.75,0.93,0.76,2825,0.09,984,502,482,0.38,0.68,0.4,1210,610,600,31,31,30,30,31,1040,520,520,26,26,26,27,26,870,430,430,22,21,21.5,22,22,16,0,899,447,452,0.31,0.38,0.38,340
2021,Oklahoma,2631,0.06,631,1042,535,105,0.04,1032,532,500,0.32,0.69,0.34,223,0.08,1212,597,614,0.7,0.85,0.75,332,0.13,890,461,429,0.12,0.38,0.12,607,0.23,963,493,470,0.25,0.54,0.26,983,0.37,1112,575,537,0.53,0.84,0.54,241,0.09,1095,565,530,0.49,0.8,0.51,135,0.05,906,465,441,0.18,0.35,0.19,1385,0.53,1038,538,500,0.37,0.7,0.37,1236,0.47,1048,532,516,0.44,0.66,0.45,323,0.06,1025,534,491,0.42,0.78,0.44,233,0.04,947,486,461,0.28,0.57,0.3,1026,0.18,1008,523,485,0.39,0.79,0.4,262,0.05,1028,535,493,0.42,0.76,0.42,2100,0.37,1103,574,529,0.62,0.9,0.63,1399,0.25,1145,597,548,0.7,0.94,0.7,335,0.06,1010,526,484,0.4,0.76,0.41,1200,620,590,31,31,29.5,31,31,1030,530,500,27,26,25,27,26,870,450,420,23,22,21,23,22,0,0,0,0,0,0,0,0,330
2021,Oregon,7176,0.17,1119,565,554,75,0.01,970,493,478,0.31,0.57,0.31,703,0.1,1234,598,635,0.75,0.83,0.8,232,0.03,887,447,440,0.17,0.35,0.2,852,0.12,1015,513,503,0.37,0.61,0.39,4430,0.62,1141,579,562,0.63,0.85,0.64,590,0.08,1115,565,550,0.57,0.79,0.59,257,0.04,1057,536,521,0.41,0.62,0.44,3649,0.51,1103,564,539,0.53,0.78,0.54,3482,0.49,1134,564,569,0.62,0.78,0.65,241,0.07,1009,520,489,0.4,0.73,0.41,90,0.03,938,480,458,0.23,0.62,0.26,503,0.16,991,511,480,0.33,0.74,0.35,164,0.05,1034,532,502,0.39,0.83,0.39,1166,0.36,1105,570,535,0.62,0.91,0.63,949,0.29,1182,611,571,0.75,0.94,0.75,267,0.08,992,511,481,0.34,0.72,0.36,1270,640,630,32,32,31.5,32,32,1120,570,550,28,28,27.5,28,28,970,490,480,25,24,24,25,24,37,0.01,881,445,436,0.11,0.24,0.14,300
2021,Pennsylvania,56934,0.39,934,1123,566,234,0,1013,508,505,0.37,0.63,0.42,4200,0.07,1249,608,640,0.79,0.88,0.83,3750,0.07,969,494,475,0.27,0.55,0.29,3734,0.07,1047,530,516,0.43,0.69,0.45,41059,0.72,1136,574,563,0.64,0.87,0.65,2261,0.04,1127,571,556,0.58,0.83,0.6,1668,0.03,1026,520,506,0.39,0.62,0.41,30880,0.54,1109,565,544,0.56,0.83,0.57,25964,0.46,1141,567,573,0.65,0.83,0.68,3002,0.07,930,471,459,0.25,0.53,0.27,905,0.02,921,464,457,0.23,0.51,0.26,8058,0.18,975,498,478,0.34,0.67,0.36,2327,0.05,997,511,486,0.38,0.74,0.4,15608,0.35,1069,548,522,0.56,0.85,0.58,12408,0.28,1133,580,553,0.68,0.9,0.69,3332,0.08,921,466,455,0.22,0.51,0.25,1250,630,620,32,32,31,32,32,1120,570,550,28,28,27.5,28,29,1000,500,490,25,25,24.5,25,25,28,0,1034,522,512,0.39,0.61,0.43,250
2021,Puerto Rico,0,0,383,994,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,0.98,994,511,483,0.28,0.63,0.3,17,0.01,1076,559,518,0.35,0.76,0.35,0,0,0,0,0,0,0,0,29,0.01,980,504,476,0.31,0.55,0.34,1214,0.51,981,510,471,0.25,0.63,0.26,1168,0.49,1008,514,495,0.32,0.63,0.35,48,0.03,874,454,420,0.06,0.35,0.06,11,0.01,805,413,393,0,0.27,0,80,0.05,921,474,447,0.14,0.61,0.16,34,0.02,941,489,452,0.15,0.62,0.18,605,0.41,986,519,468,0.25,0.77,0.26,647,0.43,1024,540,484,0.35,0.82,0.36,60,0.04,869,448,421,0.05,0.33,0.05,1100,570,540,29,29,27,28,28,980,510,470,25,25,23.5,25,25,870,440,410,22,22,20.5,22,22,0,0,0,0,0,0,0,0,230
2021,Rhode Island,7833,0.68,833,1011,514,102,0.01,973,492,481,0.31,0.52,0.32,366,0.05,1110,543,567,0.53,0.69,0.58,586,0.07,893,459,434,0.16,0.37,0.16,1275,0.16,919,470,449,0.2,0.43,0.21,4504,0.58,1070,544,525,0.48,0.75,0.49,295,0.04,1056,539,517,0.44,0.73,0.46,691,0.09,836,428,408,0.08,0.23,0.08,4001,0.51,1011,519,492,0.36,0.64,0.36,3827,0.49,1011,510,502,0.39,0.59,0.41,739,0.13,969,499,470,0.36,0.68,0.37,287,0.05,851,432,419,0.15,0.38,0.16,1006,0.18,925,475,451,0.23,0.57,0.24,229,0.04,989,512,477,0.33,0.79,0.34,1568,0.28,1049,541,507,0.5,0.84,0.51,1335,0.24,1105,571,534,0.61,0.89,0.62,759,0.14,950,487,463,0.32,0.64,0.33,1150,590,570,30,29,28.5,30,30,1000,510,490,26,25,24.5,26,25,850,430,410,22,21,20.5,22,22,14,0,882,466,416,0.14,0.5,0.14,300
2021,South Carolina,25595,0.48,595,1036,529,184,0.01,951,482,468,0.25,0.52,0.27,846,0.03,1151,567,585,0.65,0.79,0.69,4308,0.17,915,469,447,0.15,0.43,0.16,2290,0.09,1002,510,492,0.33,0.62,0.36,14888,0.58,1089,557,532,0.51,0.8,0.52,1104,0.04,1045,537,508,0.4,0.72,0.41,1923,0.08,886,452,433,0.12,0.34,0.14,13858,0.54,1031,532,499,0.37,0.7,0.38,11671,0.46,1042,525,517,0.44,0.66,0.46,494,0.04,914,470,444,0.17,0.53,0.18,251,0.02,945,482,463,0.26,0.59,0.27,1736,0.16,988,511,477,0.33,0.71,0.34,707,0.06,1016,525,491,0.4,0.77,0.41,4257,0.38,1064,551,513,0.51,0.85,0.53,3264,0.29,1124,583,542,0.65,0.9,0.66,585,0.05,916,471,445,0.17,0.55,0.18,1160,600,570,30,30,28.5,30,30,1030,530,500,27,26,25,27,26,890,450,430,23,22,21.5,23,23,52,0,981,501,480,0.27,0.67,0.27,270
2021,South Dakota,139,0.01,1215,605,610,0,0,0,0,0,0,0,0,18,0.13,1294,617,677,0.83,0.83,0.94,0,0,0,0,0,0,0,0,13,0.09,1203,616,587,0.77,1,0.77,91,0.65,1220,609,610,0.84,0.93,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.56,1187,594,593,0.74,0.91,0.77,60,0.43,1247,616,631,0.88,0.9,0.9,98,0.08,1036,529,507,0.51,0.85,0.52,11,0.01,952,484,468,0.27,0.64,0.36,150,0.12,1072,549,523,0.56,0.85,0.59,73,0.06,1063,546,517,0.52,0.86,0.52,513,0.42,1110,565,545,0.7,0.92,0.72,281,0.23,1171,597,574,0.82,0.97,0.83,102,0.08,1026,528,497,0.43,0.83,0.44,1340,660,690,33,34,34.5,34,33,1230,610,610,30,31,30.5,31,31,1080,540,540,27,26,27,28,28,0,0,0,0,0,0,0,0,260
2021,Tennessee,2625,0.04,625,1220,618,10,0,1132,580,552,0.6,0.8,0.6,324,0.12,1343,650,692,0.91,0.96,0.93,218,0.08,1095,565,530,0.5,0.79,0.51,174,0.07,1183,604,579,0.7,0.93,0.7,1638,0.62,1229,626,603,0.78,0.95,0.79,125,0.05,1256,640,617,0.83,0.94,0.84,134,0.05,1033,523,511,0.45,0.61,0.47,1419,0.54,1206,618,588,0.72,0.92,0.72,1202,0.46,1237,618,619,0.79,0.91,0.81,985,0.09,1036,535,501,0.46,0.79,0.47,196,0.02,1029,526,503,0.45,0.77,0.48,1425,0.13,1060,548,512,0.52,0.86,0.53,427,0.04,1081,562,519,0.52,0.88,0.54,4187,0.38,1132,587,545,0.67,0.93,0.68,3635,0.33,1177,608,569,0.76,0.95,0.77,968,0.09,1023,528,495,0.44,0.78,0.45,1370,690,680,34,35,34,34,34,1230,630,600,31,32,30,31,31,1090,560,530,27,28,26.5,27,27,0,0,0,0,0,0,0,0,280
2021,Texas,225685,0.59,685,1003,505,2268,0.01,912,458,454,0.18,0.38,0.21,16156,0.07,1205,589,616,0.73,0.83,0.77,25293,0.11,917,465,452,0.19,0.42,0.2,98010,0.43,947,477,470,0.24,0.47,0.26,66749,0.3,1080,547,533,0.52,0.75,0.54,7212,0.03,1069,541,528,0.47,0.73,0.49,9655,0.04,891,450,441,0.15,0.33,0.16,116412,0.52,999,508,491,0.33,0.59,0.35,108941,0.48,1007,502,505,0.38,0.56,0.41,10535,0.07,882,443,439,0.18,0.42,0.2,14440,0.09,891,445,445,0.19,0.44,0.21,37613,0.24,944,479,465,0.27,0.59,0.29,8733,0.06,976,497,479,0.34,0.67,0.37,46750,0.3,1065,544,521,0.56,0.82,0.57,30006,0.19,1127,575,552,0.67,0.87,0.68,13177,0.08,880,442,438,0.18,0.41,0.19,1130,580,560,29,29,28,29,29,980,500,490,25,24,24.5,25,25,850,430,420,22,21,21,22,22,342,0,962,486,477,0.25,0.52,0.28,280
2021,US Virgin Islands,0,0,478,920,484,0,0,0,0,0,0,0,0,10,0.02,1096,539,557,0.6,0.8,0.6,294,0.62,895,473,421,0.09,0.44,0.09,107,0.22,904,481,423,0.07,0.49,0.07,37,0.08,1088,556,532,0.46,0.84,0.46,14,0.03,1011,543,468,0.29,0.79,0.29,13,0.03,908,470,438,0.15,0.38,0.15,291,0.61,916,487,429,0.11,0.51,0.11,187,0.39,925,481,444,0.16,0.48,0.17,22,0.1,866,441,425,0.14,0.41,0.14,10,0.05,893,455,438,0.2,0.5,0.2,43,0.2,905,474,431,0.14,0.51,0.16,13,0.06,982,529,453,0.08,0.85,0.08,61,0.28,1002,528,474,0.34,0.77,0.34,51,0.23,1086,565,521,0.55,0.84,0.55,25,0.11,978,493,485,0.32,0.6,0.32,1010,540,480,27,27,24,27,27,890,470,420,24,24,21,24,23,810,430,380,21,21,19,21,20,0,0,0,0,0,0,0,0,200
2021,Utah,654,0.01,654,1238,621,0,0,0,0,0,0,0,0,94,0.14,1289,612,676,0.83,0.85,0.9,0,0,0,0,0,0,0,0,58,0.09,1161,588,574,0.71,0.86,0.71,405,0.62,1256,637,619,0.81,0.95,0.82,42,0.06,1285,652,633,0.83,0.98,0.83,43,0.07,1066,531,535,0.53,0.7,0.56,317,0.48,1221,626,595,0.74,0.92,0.75,335,0.51,1255,617,638,0.83,0.9,0.85,673,0.18,1065,549,516,0.53,0.83,0.55,96,0.03,947,484,464,0.3,0.65,0.31,463,0.12,1046,537,509,0.51,0.83,0.51,182,0.05,1096,565,531,0.66,0.91,0.67,1300,0.34,1143,590,553,0.73,0.95,0.74,1230,0.32,1198,617,581,0.83,0.97,0.84,645,0.17,1043,538,505,0.49,0.8,0.51,1380,690,700,34,35,35,35,34,1260,640,620,31,32,31,31,32,1120,560,540,28,28,27,28,28,0,0,0,0,0,0,0,0,260
2021,Vermont,2633,0.41,633,1124,571,22,0.01,976,503,473,0.23,0.59,0.23,124,0.05,1198,567,631,0.73,0.81,0.79,36,0.01,967,496,471,0.19,0.61,0.19,95,0.04,1104,566,538,0.48,0.79,0.52,2060,0.78,1136,579,558,0.62,0.86,0.63,89,0.03,1136,578,559,0.61,0.85,0.61,206,0.08,1006,515,491,0.33,0.65,0.35,1376,0.52,1107,568,539,0.54,0.84,0.55,1238,0.47,1143,573,569,0.63,0.83,0.66,648,0.22,989,508,480,0.36,0.72,0.38,35,0.01,887,449,438,0.23,0.46,0.26,419,0.14,968,500,468,0.26,0.69,0.28,138,0.05,1026,526,500,0.43,0.8,0.45,968,0.32,1054,546,508,0.49,0.86,0.51,782,0.26,1117,581,536,0.64,0.92,0.66,777,0.26,981,506,475,0.33,0.7,0.35,1250,640,620,32,32,31,32,32,1120,570,550,29,28,27.5,29,29,1000,500,480,26,24,24,26,25,0,0,0,0,0,0,0,0,250
2021,Virginia,38927,0.41,927,1151,584,97,0,1044,532,512,0.39,0.66,0.39,5258,0.14,1264,620,644,0.82,0.92,0.84,4962,0.13,1009,517,492,0.32,0.66,0.33,4197,0.11,1088,554,534,0.5,0.79,0.52,20666,0.53,1172,597,574,0.68,0.92,0.69,2518,0.06,1157,590,567,0.62,0.88,0.63,1188,0.03,1105,562,543,0.51,0.74,0.52,20519,0.53,1139,584,554,0.59,0.87,0.59,18329,0.47,1165,583,582,0.67,0.86,0.69,1414,0.05,966,493,473,0.3,0.62,0.32,607,0.02,947,478,469,0.29,0.56,0.32,3543,0.13,997,511,487,0.35,0.73,0.37,1096,0.04,1011,523,488,0.38,0.78,0.4,9964,0.35,1090,561,529,0.57,0.88,0.58,10250,0.36,1161,596,565,0.72,0.93,0.73,1555,0.06,963,493,471,0.28,0.63,0.3,1290,650,640,33,33,32,33,33,1140,580,560,29,29,28,29,30,1010,520,490,26,25,24.5,26,26,41,0,1123,570,553,0.66,0.9,0.66,280
2021,Washington,19979,0.27,979,1072,537,222,0.01,918,460,458,0.18,0.38,0.21,3061,0.15,1185,576,609,0.69,0.77,0.73,1125,0.06,915,461,454,0.19,0.38,0.21,3435,0.17,944,475,470,0.25,0.44,0.27,8913,0.45,1130,571,560,0.62,0.81,0.64,1337,0.07,1125,566,559,0.58,0.76,0.6,1663,0.08,931,469,462,0.22,0.4,0.24,10199,0.51,1061,537,523,0.46,0.67,0.48,9731,0.49,1084,537,547,0.52,0.66,0.56,1228,0.11,1019,522,497,0.4,0.71,0.42,319,0.03,922,464,458,0.22,0.49,0.24,1551,0.14,1018,521,498,0.41,0.76,0.42,465,0.04,1043,537,506,0.45,0.82,0.47,3654,0.34,1131,581,550,0.66,0.91,0.67,3212,0.3,1212,621,590,0.79,0.95,0.8,1240,0.11,997,511,486,0.36,0.69,0.38,1240,620,610,31,31,30.5,31,32,1060,530,530,27,26,26.5,27,27,900,450,450,23,21,22.5,23,23,223,0.01,866,434,432,0.14,0.27,0.17,340
2021,West Virginia,8073,0.45,1007,520,487,25,0,926,468,458,0.16,0.28,0.24,119,0.01,1142,561,580,0.62,0.73,0.68,264,0.03,910,474,436,0.11,0.45,0.12,204,0.03,1009,523,486,0.29,0.67,0.3,6893,0.85,1011,522,488,0.32,0.68,0.33,264,0.03,1018,530,488,0.32,0.67,0.32,302,0.04,938,486,452,0.19,0.51,0.2,4663,0.58,993,518,475,0.26,0.66,0.27,3398,0.42,1024,522,502,0.38,0.66,0.4,305,0.06,873,450,423,0.13,0.44,0.15,93,0.02,844,436,408,0.08,0.37,0.08,1228,0.26,930,482,449,0.21,0.6,0.21,282,0.06,974,506,468,0.27,0.72,0.28,1546,0.33,1015,527,488,0.38,0.79,0.4,926,0.2,1071,558,513,0.52,0.87,0.53,310,0.07,859,444,415,0.1,0.42,0.11,1120,580,540,29,29,27,29,29,1000,520,480,26,26,24,26,26,880,450,420,23,22,21,23,23,0,0,0,0,0,0,0,0,240
2021,Wisconsin,874,0.01,874,1215,604,0,0,0,0,0,0,0,0,187,0.21,1306,616,689,0.86,0.88,0.94,44,0.05,1061,540,521,0.48,0.75,0.48,128,0.15,1008,518,490,0.34,0.63,0.35,434,0.5,1261,634,627,0.83,0.95,0.85,40,0.05,1264,640,624,0.8,0.95,0.8,39,0.04,1066,531,536,0.49,0.64,0.51,423,0.48,1198,604,594,0.69,0.86,0.73,446,0.51,1233,605,628,0.77,0.87,0.8,952,0.11,1065,543,522,0.55,0.83,0.57,113,0.01,975,497,478,0.35,0.67,0.37,1140,0.13,1049,537,512,0.52,0.83,0.54,556,0.06,1069,546,523,0.59,0.87,0.61,3664,0.42,1125,574,551,0.72,0.93,0.73,2171,0.25,1184,605,579,0.8,0.95,0.81,1035,0.12,1051,538,513,0.51,0.81,0.53,1390,690,710,34,35,35.5,34,35,1240,620,620,31,31,31,30,31,1060,530,530,26,27,26.5,27,27,0,0,0,0,0,0,0,0,330
2021,Wyoming,99,0.02,1233,626,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.83,1227,623,604,0.85,0.96,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.44,1207,623,584,0.8,0.95,0.82,55,0.56,1254,628,626,0.91,0.98,0.91,196,0.24,1045,534,511,0.5,0.84,0.51,20,0.02,927,460,467,0.25,0.45,0.35,120,0.15,1019,523,496,0.42,0.82,0.43,51,0.06,1049,534,516,0.49,0.84,0.53,227,0.27,1095,561,534,0.63,0.89,0.66,195,0.24,1163,598,565,0.79,0.96,0.79,181,0.22,1044,534,510,0.5,0.85,0.5,1330,680,660,34,34,33,34,34,1220,630,600,32,31,30,31,32,1150,560,540,28,28,27,28,28,0,0,0,0,0,0,0,0,180
